shipment_id,carrier,origin_city,destination_city,status,delay_days,cost_usd,weight_kg,shipped_date,delivered_date,destination_region_id,cost_flag
SH093109,DHL,Delhi,Mumbai,delayed,1,407.86,329.61,2024-02-24,2024-04-03,4,False
SH093120,DHL,Mumbai,Chennai,delayed,2,451.99,212.6,2024-06-06,2024-05-21,2,False
SH093121,FEDEX,Bangalore,Hyderabad,pending,7,449.53,285.67,2024-04-24,2024-05-02,3,False
SH093133,DHL,Pune,Pune,delayed,5,340.62,387.66,2024-04-04,2024-03-29,3,False
SH093137,FEDEX,Delhi,Bangalore,in_transit,8,291.24,447.08,2024-04-07,2024-05-04,1,False
SH093138,BLUEDART,Hyderabad,Hyderabad,pending,10,0.0,133.71,2024-04-07,2024-01-09,4,False
SH093141,FEDEX,Hyderabad,Mumbai,delayed,5,400.74,289.13,2024-05-23,2024-05-08,4,False
SH093168,DHL,Hyderabad,Mumbai,in_transit,5,170.75,386.31,2024-04-06,2024-06-24,2,False
SH093169,FEDEX,Hyderabad,Hyderabad,delivered,1,473.36,292.41,2024-05-15,2024-05-28,2,False
SH093176,DHL,Pune,Hyderabad,delayed,3,275.96,99.15,2024-03-11,2024-05-20,4,False
SH093182,BLUEDART,Chennai,Bangalore,delayed,3,274.36,145.52,2024-02-10,2024-05-16,2,False
SH093200,DHL,Pune,Pune,pending,7,297.87,114.61,2024-06-21,2024-04-19,4,False
SH093204,DHL,Delhi,Pune,in_transit,7,385.7,250.08,2024-01-30,2024-04-01,5,False
SH093214,BLUEDART,Bangalore,Bangalore,delayed,8,131.7,344.07,2024-04-02,2024-02-12,4,False
SH093219,DHL,Delhi,Chennai,delayed,3,449.44,5.56,2024-02-13,2024-04-23,5,False
SH093224,BLUEDART,Hyderabad,Pune,delayed,0,168.66,173.27,2024-01-13,2024-03-28,2,False
SH093231,BLUEDART,Bangalore,Chennai,in_transit,5,318.79,117.61,2024-06-20,2024-02-27,3,False
SH093261,FEDEX,Mumbai,Mumbai,in_transit,5,438.83,431.63,2024-01-13,2024-03-15,5,False
SH093276,FEDEX,Chennai,Mumbai,in_transit,5,170.08,172.82,2024-02-23,2024-01-17,5,False
SH093284,DHL,Hyderabad,Pune,in_transit,1,410.52,303.21,2024-04-25,2024-06-13,1,False
SH093297,FEDEX,Chennai,Bangalore,in_transit,8,0.0,14.38,2024-06-29,2024-05-18,5,False
SH093307,FEDEX,Chennai,Bangalore,in_transit,8,190.02,295.12,2024-05-01,2024-01-30,2,False
SH093317,FEDEX,Chennai,Delhi,delayed,1,75.5,138.25,2024-03-19,2024-06-29,1,False
SH093318,FEDEX,Delhi,Mumbai,in_transit,4,184.02,123.3,2024-03-20,2024-01-27,2,False
SH093320,DHL,Hyderabad,Chennai,in_transit,8,326.39,110.81,2024-01-24,2024-03-01,1,False
SH093325,FEDEX,Delhi,Bangalore,delivered,-1,384.19,224.69,2024-05-30,2024-01-21,2,False
SH093348,FEDEX,Delhi,Chennai,in_transit,7,138.47,27.86,2024-03-05,2024-03-07,5,False
SH093377,DHL,Pune,Pune,in_transit,4,0.0,468.62,2024-03-06,2024-06-25,5,False
SH093384,FEDEX,Hyderabad,Pune,pending,5,148.39,82.11,2024-01-23,2024-06-24,2,False
SH093391,FEDEX,Mumbai,Bangalore,delayed,1,68.96,63.63,2024-01-05,2024-02-10,4,False
SH093394,FEDEX,Delhi,Delhi,in_transit,7,0.0,194.23,2024-05-29,2024-01-06,4,False
SH093398,DHL,Chennai,Mumbai,delayed,5,306.78,286.51,2024-02-16,2024-03-18,1,False
SH093402,FEDEX,Mumbai,Hyderabad,delayed,8,78.45,119.54,2024-04-17,2024-04-18,1,False
SH093443,FEDEX,Hyderabad,Chennai,pending,3,177.48,363.78,2024-03-14,2024-03-26,1,False
SH093469,FEDEX,Pune,Mumbai,pending,3,420.9,416.61,2024-01-04,2024-03-26,1,False
SH093495,DHL,Delhi,Chennai,pending,3,479.05,284.39,2024-01-11,2024-01-20,2,False
SH093520,FEDEX,Mumbai,Bangalore,delayed,7,0.0,89.29,2024-05-09,2024-01-16,3,False
SH093525,BLUEDART,Delhi,Mumbai,in_transit,3,318.7,233.02,2024-04-04,2024-02-29,4,False
SH093535,FEDEX,Bangalore,Pune,pending,1,101.62,494.75,2024-02-09,2024-02-11,3,False
SH093538,FEDEX,Mumbai,Mumbai,delivered,6,397.61,27.19,2024-04-08,2024-06-06,4,False
SH093554,FEDEX,Delhi,Mumbai,delayed,8,120.72,197.56,2024-03-27,2024-01-12,3,False
SH093569,DHL,Delhi,Hyderabad,delivered,7,261.66,477.68,2024-02-14,2024-06-08,1,False
SH093575,BLUEDART,Delhi,Chennai,in_transit,1,78.6,120.47,2024-03-20,2024-02-27,1,False
SH093605,DHL,Bangalore,Hyderabad,pending,6,238.2,145.19,2024-03-02,2024-05-29,4,False
SH093606,BLUEDART,Mumbai,Pune,pending,8,208.55,50.65,2024-02-01,2024-03-15,2,False
SH093609,FEDEX,Chennai,Mumbai,delivered,7,134.86,131.55,2024-04-21,2024-04-06,5,False
SH093618,FEDEX,Delhi,Chennai,in_transit,9,274.42,321.42,2024-02-01,2024-06-15,4,False
SH093647,DHL,Pune,Pune,pending,5,328.09,222.83,2024-06-14,2024-02-15,2,False
SH093654,FEDEX,Hyderabad,Bangalore,delayed,9,396.5,56.68,2024-05-08,2024-01-30,5,False
SH093659,BLUEDART,Hyderabad,Chennai,pending,8,82.4,445.11,2024-02-05,2024-03-11,1,False
SH093660,DHL,Delhi,Mumbai,pending,-1,259.21,449.45,2024-06-10,2024-06-17,3,False
SH093713,FEDEX,Chennai,Chennai,in_transit,7,340.17,407.75,2024-03-19,2024-03-23,4,False
SH093715,FEDEX,Chennai,Bangalore,delayed,2,194.05,309.26,2024-03-17,2024-01-03,2,False
SH093718,BLUEDART,Hyderabad,Pune,delayed,9,141.16,70.22,2024-06-20,2024-06-19,1,False
SH093721,FEDEX,Delhi,Delhi,delivered,2,323.74,447.14,2024-05-26,2024-03-11,3,False
SH093747,DHL,Pune,Pune,delayed,1,0.0,482.52,2024-01-18,2024-02-11,2,False
SH093760,FEDEX,Hyderabad,Pune,delivered,5,353.84,253.42,2024-06-04,2024-03-27,4,False
SH093803,FEDEX,Pune,Hyderabad,in_transit,7,473.25,29.43,2024-04-30,2024-06-27,1,False
SH093809,FEDEX,Hyderabad,Pune,pending,2,316.07,188.92,2024-03-21,2024-06-01,4,False
SH093815,BLUEDART,Hyderabad,Delhi,in_transit,9,244.67,486.99,2024-04-14,2024-02-01,2,False
SH093832,DHL,Pune,Mumbai,in_transit,1,444.53,66.8,2024-04-09,2024-01-31,1,False
SH093854,BLUEDART,Delhi,Bangalore,pending,5,352.54,102.9,2024-06-27,2024-01-16,5,False
SH093856,FEDEX,Chennai,Chennai,in_transit,1,362.73,171.7,2024-04-22,2024-02-29,1,False
SH093859,FEDEX,Delhi,Bangalore,pending,6,200.7,205.27,2024-03-30,2024-05-20,4,False
SH093878,BLUEDART,Mumbai,Hyderabad,pending,0,446.49,350.98,2024-04-06,2024-03-04,4,False
SH093882,DHL,Delhi,Pune,delayed,10,212.73,441.88,2024-05-21,2024-04-12,3,False
SH093884,DHL,Hyderabad,Bangalore,pending,9,203.37,175.76,2024-01-17,2024-04-15,1,False
SH093903,FEDEX,Mumbai,Bangalore,in_transit,9,312.9,490.94,2024-06-03,2024-06-01,1,False
SH093906,BLUEDART,Pune,Pune,delayed,3,439.21,402.67,2024-03-17,2024-03-14,4,False
SH093920,FEDEX,Hyderabad,Mumbai,pending,7,262.77,245.55,2024-05-02,2024-06-07,3,False
SH093925,DHL,Chennai,Pune,in_transit,3,205.59,462.24,2024-06-15,2024-04-10,4,False
SH093928,FEDEX,Mumbai,Bangalore,in_transit,2,84.98,359.8,2024-02-18,2024-05-19,4,False
SH093936,FEDEX,Chennai,Mumbai,delayed,6,62.22,173.6,2024-01-03,2024-02-23,1,False
SH093959,BLUEDART,Chennai,Chennai,pending,0,334.2,450.32,2024-05-24,2024-04-15,2,False
SH093998,BLUEDART,Pune,Chennai,in_transit,4,132.33,391.62,2024-02-17,2024-04-14,2,False
SH094003,DHL,Hyderabad,Mumbai,delayed,9,386.79,86.85,2024-05-05,2024-05-16,5,False
SH094016,BLUEDART,Hyderabad,Bangalore,in_transit,6,317.61,496.98,2024-02-25,2024-05-15,2,False
SH094026,DHL,Delhi,Delhi,delayed,3,416.83,406.72,2024-04-01,2024-06-22,5,False
SH094057,DHL,Delhi,Pune,in_transit,6,341.88,413.77,2024-01-07,2024-04-12,1,False
SH094061,BLUEDART,Chennai,Chennai,delayed,6,290.89,230.17,2024-05-13,2024-05-15,3,False
SH094065,BLUEDART,Bangalore,Delhi,in_transit,6,172.25,253.44,2024-03-15,2024-06-03,1,False
SH094074,BLUEDART,Delhi,Pune,pending,4,52.79,242.93,2024-04-27,2024-05-05,2,False
SH094083,FEDEX,Pune,Mumbai,in_transit,6,352.16,446.96,2024-04-12,2024-06-26,2,False
SH094087,DHL,Delhi,Bangalore,delayed,8,371.0,20.84,2024-05-30,2024-03-09,1,False
SH094107,FEDEX,Pune,Pune,delivered,4,175.37,251.31,2024-02-29,2024-01-13,3,False
SH094115,FEDEX,Bangalore,Bangalore,pending,3,335.97,355.3,2024-01-06,2024-04-24,4,False
SH094126,DHL,Pune,Mumbai,in_transit,1,115.83,312.24,2024-04-17,2024-04-25,1,False
SH094127,BLUEDART,Chennai,Mumbai,in_transit,7,333.55,333.06,2024-01-31,2024-03-24,1,False
SH094133,BLUEDART,Bangalore,Pune,delayed,5,129.49,209.23,2024-05-17,2024-06-22,5,False
SH094139,DHL,Chennai,Pune,delayed,6,123.19,425.49,2024-03-12,2024-03-15,5,False
SH094154,FEDEX,Bangalore,Mumbai,in_transit,-1,230.32,405.97,2024-01-31,2024-05-12,4,False
SH094169,FEDEX,Chennai,Bangalore,delivered,10,209.19,27.59,2024-02-05,2024-05-24,1,False
SH094176,BLUEDART,Hyderabad,Mumbai,delayed,4,241.26,88.73,2024-03-28,2024-02-28,3,False
SH094190,FEDEX,Hyderabad,Pune,delivered,1,320.42,204.89,2024-06-21,2024-05-09,5,False
SH094202,FEDEX,Mumbai,Hyderabad,pending,9,180.12,226.32,2024-04-03,2024-03-29,2,False
SH094205,FEDEX,Chennai,Mumbai,pending,10,0.0,281.3,2024-01-14,2024-04-10,2,False
SH094206,DHL,Delhi,Pune,delivered,3,376.99,285.91,2024-05-27,2024-06-13,3,False
SH094209,BLUEDART,Chennai,Pune,in_transit,5,363.9,460.26,2024-03-02,2024-05-07,3,False
SH094213,DHL,Chennai,Delhi,delivered,3,395.74,76.98,2024-03-15,2024-04-25,5,False
SH094226,DHL,Chennai,Bangalore,delayed,7,51.6,18.73,2024-03-18,2024-06-03,3,False
SH094249,DHL,Delhi,Chennai,delayed,8,424.91,254.23,2024-06-04,2024-05-05,5,False
SH094250,DHL,Mumbai,Pune,in_transit,6,446.09,98.64,2024-05-12,2024-01-10,5,False
SH094251,DHL,Chennai,Pune,pending,9,303.15,120.48,2024-06-15,2024-01-16,3,False
SH094258,FEDEX,Chennai,Mumbai,in_transit,5,434.29,56.77,2024-04-12,2024-03-12,5,False
SH094275,BLUEDART,Hyderabad,Chennai,in_transit,3,143.28,123.79,2024-04-11,2024-02-13,3,False
SH094279,BLUEDART,Hyderabad,Hyderabad,in_transit,2,314.7,461.62,2024-04-19,2024-02-14,1,False
SH094290,FEDEX,Hyderabad,Bangalore,delayed,6,355.63,395.78,2024-05-29,2024-06-15,5,False
SH094295,DHL,Mumbai,Pune,delivered,7,366.86,336.38,2024-05-04,2024-03-25,3,False
SH094305,FEDEX,Pune,Bangalore,delayed,7,381.97,280.16,2024-05-10,2024-05-12,1,False
SH094318,BLUEDART,Bangalore,Chennai,delivered,3,464.67,461.93,2024-05-12,2024-02-27,2,False
SH094321,BLUEDART,Delhi,Mumbai,delayed,5,162.05,175.88,2024-02-21,2024-05-05,4,False
SH094327,FEDEX,Hyderabad,Delhi,pending,2,169.14,115.35,2024-05-26,2024-01-24,2,False
SH094338,BLUEDART,Mumbai,Mumbai,pending,5,92.16,282.19,2024-03-04,2024-05-02,4,False
SH094344,BLUEDART,Hyderabad,Delhi,pending,8,290.61,415.41,2024-04-07,2024-01-22,1,False
SH094347,FEDEX,Delhi,Chennai,in_transit,1,345.64,468.23,2024-02-09,2024-06-06,5,False
SH094362,FEDEX,Chennai,Pune,pending,3,492.33,48.73,2024-01-29,2024-06-04,1,False
SH094363,BLUEDART,Hyderabad,Pune,in_transit,8,262.75,89.32,2024-06-25,2024-06-12,3,False
SH094369,DHL,Chennai,Chennai,delayed,9,398.22,55.93,2024-05-11,2024-05-05,1,False
SH094402,DHL,Delhi,Chennai,delivered,4,414.51,145.21,2024-05-29,2024-06-22,1,False
SH094405,DHL,Chennai,Bangalore,delayed,5,407.43,82.16,2024-05-17,2024-03-07,1,False
SH094406,BLUEDART,Pune,Delhi,delayed,6,299.48,228.37,2024-03-29,2024-02-16,4,False
SH094479,FEDEX,Hyderabad,Hyderabad,delayed,2,490.27,326.63,2024-03-21,2024-05-18,1,False
SH094524,FEDEX,Chennai,Bangalore,delivered,2,212.18,106.97,2024-03-15,2024-05-17,3,False
SH094532,BLUEDART,Mumbai,Mumbai,delayed,4,455.53,193.63,2024-04-10,2024-06-22,4,False
SH094536,DHL,Hyderabad,Bangalore,pending,4,417.38,33.51,2024-02-18,2024-03-11,2,False
SH094540,DHL,Chennai,Bangalore,delayed,2,234.72,255.08,2024-02-20,2024-03-10,1,False
SH094543,BLUEDART,Chennai,Bangalore,in_transit,7,399.92,70.9,2024-04-09,2024-05-10,2,False
SH094551,DHL,Hyderabad,Mumbai,in_transit,-1,135.82,289.54,2024-05-04,2024-05-05,5,False
SH094553,BLUEDART,Mumbai,Bangalore,delayed,3,196.23,475.21,2024-06-24,2024-06-24,3,False
SH094558,BLUEDART,Delhi,Delhi,in_transit,1,467.18,54.83,2024-06-16,2024-04-28,3,False
SH094589,DHL,Bangalore,Chennai,delayed,4,320.88,467.15,2024-05-22,2024-01-15,4,False
SH094595,FEDEX,Hyderabad,Chennai,delivered,8,317.76,56.45,2024-02-03,2024-01-23,2,False
SH094600,FEDEX,Chennai,Delhi,pending,6,490.76,412.11,2024-06-24,2024-06-23,3,False
SH094612,FEDEX,Hyderabad,Hyderabad,delayed,3,318.85,446.07,2024-01-15,2024-01-26,5,False
SH094613,DHL,Hyderabad,Mumbai,in_transit,1,92.26,394.3,2024-02-27,2024-05-24,1,False
SH094624,DHL,Delhi,Chennai,delayed,2,380.84,459.96,2024-05-29,2024-05-25,1,False
SH094630,FEDEX,Delhi,Chennai,delayed,6,260.34,360.04,2024-05-31,2024-06-19,5,False
SH094631,BLUEDART,Bangalore,Mumbai,pending,3,69.02,245.06,2024-02-03,2024-05-06,5,False
SH094668,FEDEX,Chennai,Pune,delivered,3,95.92,445.49,2024-01-12,2024-04-24,3,False
SH094671,FEDEX,Hyderabad,Chennai,pending,-1,476.53,41.42,2024-04-11,2024-04-07,2,False
SH094683,FEDEX,Mumbai,Pune,delivered,8,228.9,417.61,2024-04-08,2024-06-23,5,False
SH094684,FEDEX,Bangalore,Pune,delayed,0,433.45,152.41,2024-03-15,2024-01-22,5,False
SH094689,BLUEDART,Hyderabad,Bangalore,delayed,1,122.72,44.13,2024-03-12,2024-01-21,4,False
SH094708,DHL,Pune,Chennai,delayed,4,220.45,21.77,2024-06-27,2024-01-17,3,False
SH094709,BLUEDART,Mumbai,Chennai,delayed,9,99.32,468.68,2024-05-09,2024-03-16,3,False
SH094731,BLUEDART,Delhi,Delhi,in_transit,4,488.15,272.81,2024-02-02,2024-02-08,3,False
SH094734,BLUEDART,Bangalore,Chennai,delayed,10,494.95,453.35,2024-04-06,2024-02-02,1,False
SH094742,DHL,Hyderabad,Chennai,pending,6,435.69,409.44,2024-02-16,2024-01-29,2,False
SH094745,DHL,Delhi,Pune,delayed,6,63.03,170.68,2024-04-18,2024-06-19,2,False
SH094750,FEDEX,Mumbai,Chennai,pending,10,128.44,462.62,2024-06-27,2024-06-30,4,False
SH094761,DHL,Hyderabad,Mumbai,delivered,6,374.57,217.83,2024-05-01,2024-04-15,1,False
SH094767,DHL,Delhi,Chennai,in_transit,8,193.13,7.67,2024-06-27,2024-02-15,3,False
SH094779,DHL,Pune,Pune,in_transit,3,55.4,407.43,2024-05-12,2024-05-15,5,False
SH094787,FEDEX,Hyderabad,Delhi,in_transit,5,353.11,307.11,2024-04-20,2024-01-12,1,False
SH094791,FEDEX,Chennai,Bangalore,delayed,2,455.06,1.7,2024-01-24,2024-04-05,4,False
SH094793,FEDEX,Delhi,Chennai,delivered,7,279.53,447.84,2024-06-06,2024-03-12,3,False
SH094818,DHL,Chennai,Pune,pending,4,198.9,19.77,2024-01-02,2024-01-21,1,False
SH094820,DHL,Bangalore,Pune,in_transit,5,277.16,202.52,2024-04-07,2024-03-06,1,False
SH094852,FEDEX,Mumbai,Chennai,in_transit,5,159.15,100.79,2024-02-20,2024-05-21,1,False
SH094855,FEDEX,Pune,Pune,in_transit,5,252.36,300.87,2024-02-01,2024-04-24,4,False
SH094860,BLUEDART,Pune,Hyderabad,pending,1,58.82,290.91,2024-02-16,2024-06-16,2,False
SH094862,BLUEDART,Chennai,Bangalore,in_transit,3,241.35,329.23,2024-05-26,2024-02-21,2,False
SH094866,BLUEDART,Chennai,Bangalore,delayed,4,319.64,85.87,2024-02-17,2024-06-17,5,False
SH094883,DHL,Hyderabad,Mumbai,in_transit,4,491.43,241.23,2024-06-05,2024-05-27,4,False
SH094888,DHL,Pune,Chennai,in_transit,-1,368.19,287.68,2024-05-15,2024-01-16,5,False
SH094894,DHL,Bangalore,Chennai,delayed,6,104.36,216.22,2024-06-18,2024-05-23,2,False
SH094902,DHL,Bangalore,Pune,pending,-1,232.83,279.97,2024-05-05,2024-03-09,4,False
SH094912,BLUEDART,Mumbai,Chennai,pending,3,292.46,8.77,2024-01-26,2024-03-17,1,False
SH094917,DHL,Hyderabad,Mumbai,delayed,6,308.95,105.77,2024-03-27,2024-03-21,3,False
SH094919,FEDEX,Mumbai,Mumbai,in_transit,2,471.81,265.89,2024-06-25,2024-02-20,5,False
SH094921,FEDEX,Hyderabad,Chennai,delayed,1,139.48,326.6,2024-02-20,2024-05-06,1,False
SH094933,DHL,Delhi,Mumbai,in_transit,4,78.48,387.77,2024-01-07,2024-05-28,1,False
SH094937,FEDEX,Pune,Mumbai,in_transit,4,70.62,211.69,2024-06-19,2024-05-05,3,False
SH094956,DHL,Hyderabad,Bangalore,delayed,8,498.43,38.18,2024-01-28,2024-06-18,3,True
SH094980,FEDEX,Chennai,Bangalore,in_transit,2,335.67,48.69,2024-06-14,2024-03-19,2,False
SH094991,DHL,Pune,Bangalore,in_transit,4,63.48,178.45,2024-04-18,2024-04-22,3,False
SH094997,DHL,Chennai,Chennai,delayed,9,184.52,18.94,2024-03-12,2024-05-06,4,False
SH095011,DHL,Pune,Bangalore,delayed,1,74.84,221.63,2024-03-24,2024-02-10,3,False
SH095013,DHL,Delhi,Delhi,in_transit,1,205.7,58.04,2024-05-19,2024-03-23,3,False
SH095017,FEDEX,Hyderabad,Mumbai,in_transit,5,144.46,269.93,2024-05-09,2024-05-13,1,False
SH095041,BLUEDART,Hyderabad,Pune,delayed,4,298.89,408.41,2024-06-01,2024-03-04,4,False
SH095080,DHL,Hyderabad,Bangalore,delayed,7,339.57,474.46,2024-03-13,2024-03-06,4,False
SH095090,DHL,Hyderabad,Bangalore,delayed,9,430.29,264.82,2024-02-23,2024-02-16,4,False
SH095094,FEDEX,Chennai,Hyderabad,pending,3,290.64,127.6,2024-05-21,2024-06-18,2,False
SH095100,DHL,Delhi,Pune,delayed,7,83.53,122.39,2024-05-25,2024-05-26,4,False
SH095120,FEDEX,Delhi,Hyderabad,delayed,-1,349.09,170.48,2024-01-17,2024-06-14,3,False
SH095121,FEDEX,Bangalore,Bangalore,delayed,10,381.47,119.29,2024-01-01,2024-06-29,5,False
SH095123,DHL,Hyderabad,Pune,pending,9,418.77,181.78,2024-06-12,2024-03-12,1,False
SH095144,BLUEDART,Delhi,Delhi,in_transit,2,81.74,2.68,2024-01-28,2024-06-28,1,False
SH095164,DHL,Delhi,Hyderabad,in_transit,6,88.73,219.83,2024-06-08,2024-04-03,4,False
SH095178,BLUEDART,Pune,Pune,delivered,1,278.42,268.98,2024-05-03,2024-06-22,4,False
SH095197,DHL,Delhi,Delhi,delayed,7,315.65,184.42,2024-06-11,2024-06-08,1,False
SH095221,BLUEDART,Bangalore,Chennai,delayed,7,154.25,398.44,2024-01-21,2024-04-28,5,False
SH095225,DHL,Hyderabad,Bangalore,delayed,7,357.16,384.87,2024-05-30,2024-03-24,1,False
SH095282,FEDEX,Delhi,Bangalore,pending,0,316.06,89.91,2024-05-14,2024-04-02,2,False
SH095292,FEDEX,Hyderabad,Bangalore,delayed,-1,483.01,468.49,2024-03-04,2024-04-01,5,False
SH095294,FEDEX,Hyderabad,Bangalore,in_transit,5,103.1,253.02,2024-03-23,2024-05-15,2,False
SH095301,FEDEX,Hyderabad,Chennai,delayed,9,323.85,170.15,2024-03-08,2024-01-15,2,False
SH095308,BLUEDART,Bangalore,Pune,delivered,7,499.55,184.65,2024-06-14,2024-02-10,4,True
SH095317,FEDEX,Mumbai,Delhi,in_transit,1,0.0,310.14,2024-06-18,2024-04-11,2,False
SH095324,FEDEX,Delhi,Delhi,pending,6,368.57,8.35,2024-01-07,2024-06-06,2,False
SH095335,DHL,Pune,Hyderabad,in_transit,4,177.81,387.19,2024-01-05,2024-01-30,5,False
SH095336,BLUEDART,Hyderabad,Hyderabad,pending,8,127.31,173.14,2024-01-02,2024-04-27,2,False
SH095344,DHL,Pune,Delhi,delivered,2,83.08,374.7,2024-03-03,2024-03-25,4,False
SH095349,BLUEDART,Pune,Bangalore,delayed,0,495.46,2.67,2024-04-25,2024-02-18,4,True
SH095370,BLUEDART,Bangalore,Chennai,delivered,5,266.06,183.24,2024-03-13,2024-01-15,2,False
SH095371,FEDEX,Hyderabad,Chennai,in_transit,10,414.47,106.24,2024-02-19,2024-01-12,2,False
SH095374,BLUEDART,Hyderabad,Mumbai,delayed,5,296.95,241.34,2024-06-08,2024-03-23,3,False
SH095380,FEDEX,Bangalore,Pune,in_transit,4,0.0,488.34,2024-05-21,2024-05-01,4,False
SH095421,DHL,Chennai,Bangalore,in_transit,8,72.26,326.76,2024-04-30,2024-04-20,4,False
SH095422,DHL,Chennai,Pune,in_transit,1,271.72,106.45,2024-05-29,2024-05-22,1,False
SH095428,BLUEDART,Pune,Pune,in_transit,2,464.84,120.16,2024-06-25,2024-05-11,2,False
SH095436,DHL,Hyderabad,Hyderabad,delayed,5,392.14,410.58,2024-05-23,2024-07-01,1,False
SH095439,BLUEDART,Bangalore,Chennai,delayed,-1,330.13,254.68,2024-02-12,2024-04-04,2,False
SH095440,FEDEX,Delhi,Mumbai,in_transit,9,140.5,369.59,2024-01-17,2024-04-29,5,False
SH095443,BLUEDART,Delhi,Pune,in_transit,2,256.01,262.7,2024-05-16,2024-02-20,3,False
SH095450,DHL,Pune,Bangalore,pending,2,475.61,303.18,2024-03-23,2024-04-17,5,False
SH095455,FEDEX,Hyderabad,Delhi,delayed,9,0.0,468.95,2024-01-06,2024-04-11,5,False
SH095457,DHL,Hyderabad,Hyderabad,in_transit,3,367.8,162.14,2024-01-11,2024-06-09,2,False
SH095464,DHL,Delhi,Mumbai,in_transit,0,382.15,394.72,2024-06-29,2024-04-02,1,False
SH095509,DHL,Hyderabad,Chennai,delivered,0,356.69,375.45,2024-02-13,2024-03-09,2,False
SH095514,DHL,Delhi,Delhi,delayed,9,162.58,357.77,2024-06-28,2024-06-21,2,False
SH095520,BLUEDART,Bangalore,Mumbai,pending,8,70.48,320.16,2024-04-27,2024-04-12,1,False
SH095541,BLUEDART,Chennai,Mumbai,in_transit,1,361.4,442.04,2024-04-05,2024-01-04,3,False
SH095549,BLUEDART,Bangalore,Mumbai,pending,5,437.69,269.8,2024-05-13,2024-05-10,3,False
SH095572,BLUEDART,Pune,Bangalore,delayed,1,385.23,471.98,2024-01-25,2024-05-25,2,False
SH095573,FEDEX,Chennai,Delhi,delayed,2,364.52,246.83,2024-05-05,2024-02-25,1,False
SH095595,BLUEDART,Chennai,Chennai,in_transit,2,176.31,247.84,2024-03-08,2024-04-24,2,False
SH095608,BLUEDART,Mumbai,Bangalore,pending,6,336.59,32.18,2024-05-22,2024-03-14,2,False
SH095620,FEDEX,Bangalore,Mumbai,in_transit,7,450.35,450.24,2024-02-08,2024-03-06,5,False
SH095627,FEDEX,Delhi,Delhi,in_transit,10,350.55,59.71,2024-05-29,2024-05-27,1,False
SH095630,FEDEX,Delhi,Bangalore,in_transit,3,198.16,296.73,2024-03-05,2024-04-20,2,False
SH095663,DHL,Delhi,Chennai,delayed,7,219.14,33.04,2024-02-13,2024-04-04,4,False
SH095689,DHL,Chennai,Mumbai,in_transit,7,146.05,173.6,2024-01-23,2024-06-16,2,False
SH095690,BLUEDART,Pune,Chennai,in_transit,4,230.53,116.63,2024-02-18,2024-03-17,3,False
SH095702,BLUEDART,Delhi,Pune,delivered,4,240.62,89.23,2024-02-14,2024-05-08,1,False
SH095715,FEDEX,Mumbai,Pune,delayed,6,84.45,220.13,2024-06-21,2024-04-09,5,False
SH095729,BLUEDART,Hyderabad,Chennai,delayed,3,307.26,135.13,2024-02-25,2024-01-30,4,False
SH095734,DHL,Bangalore,Bangalore,in_transit,4,88.81,395.13,2024-01-21,2024-04-05,1,False
SH095735,DHL,Pune,Pune,in_transit,4,412.78,23.77,2024-03-24,2024-01-15,1,False
SH095736,BLUEDART,Pune,Delhi,delayed,-1,414.88,101.44,2024-01-21,2024-06-17,5,False
SH095764,DHL,Bangalore,Delhi,delayed,4,379.23,256.36,2024-02-19,2024-04-23,2,False
SH095768,FEDEX,Delhi,Pune,delayed,0,292.05,107.27,2024-01-26,2024-04-02,3,False
SH095776,DHL,Hyderabad,Mumbai,in_transit,3,192.91,455.72,2024-02-20,2024-05-08,2,False
SH095785,DHL,Hyderabad,Pune,in_transit,5,397.49,481.14,2024-04-04,2024-04-28,1,False
SH095790,DHL,Chennai,Chennai,in_transit,2,438.33,484.45,2024-03-01,2024-04-22,5,False
SH095806,FEDEX,Delhi,Chennai,delayed,6,369.47,257.16,2024-01-25,2024-05-10,4,False
SH095809,FEDEX,Hyderabad,Hyderabad,pending,10,415.1,241.81,2024-02-12,2024-05-07,5,False
SH095814,BLUEDART,Hyderabad,Bangalore,delayed,9,84.96,423.86,2024-04-24,2024-02-26,4,False
SH095818,BLUEDART,Chennai,Pune,pending,1,260.27,14.33,2024-05-28,2024-02-04,5,False
SH095824,DHL,Chennai,Bangalore,delayed,5,490.06,61.71,2024-01-05,2024-02-09,2,False
SH095828,FEDEX,Pune,Chennai,delayed,4,59.6,469.66,2024-01-23,2024-06-14,4,False
SH095836,FEDEX,Bangalore,Mumbai,in_transit,3,343.25,398.87,2024-05-01,2024-04-13,1,False
SH095840,BLUEDART,Hyderabad,Chennai,delivered,5,490.59,180.1,2024-03-18,2024-06-07,5,False
SH095845,BLUEDART,Hyderabad,Chennai,delivered,5,227.83,180.54,2024-05-27,2024-02-29,1,False
SH095853,DHL,Mumbai,Mumbai,delayed,8,418.04,170.79,2024-03-14,2024-04-16,1,False
SH095854,FEDEX,Mumbai,Hyderabad,in_transit,6,458.27,284.22,2024-04-23,2024-02-12,4,False
SH095859,DHL,Mumbai,Pune,pending,8,108.46,253.46,2024-04-25,2024-04-23,5,False
SH095866,FEDEX,Pune,Delhi,in_transit,6,150.0,373.2,2024-05-01,2024-06-29,3,False
