"shipment_id","carrier","origin_city","destination_city","status","delay_days","cost_usd","weight_kg","shipped_date","delivered_date","destination_region_id"
SH051523,BLUEDART,Pune,Chennai,in_transit,1,50.84,347.10,2024-02-07,2024-05-18,4
SH051532,DHL,Hyderabad,Bangalore,delayed,3,473.00,1.93,2024-05-07,2024-03-15,4
SH051539,DHL,Mumbai,Chennai,delivered,10,348.76,425.40,2024-01-21,2024-05-29,5
SH051549,BLUEDART,Mumbai,Bangalore,delivered,5,96.44,127.77,2024-06-15,2024-01-19,1
SH051553,BLUEDART,Hyderabad,Bangalore,delivered,1,71.20,243.45,2024-03-28,2024-04-16,5
SH051554,DHL,Pune,Hyderabad,delayed,10,141.02,229.84,2024-02-08,2024-03-28,3
SH051556,DHL,Hyderabad,Mumbai,delivered,4,213.87,293.60,2024-05-22,2024-01-16,5
SH051561,DHL,Chennai,Pune,in_transit,2,135.25,320.98,2024-04-06,2024-04-12,5
SH051575,FEDEX,Hyderabad,Pune,delayed,7,339.75,408.88,2024-01-05,2024-05-30,3
SH051580,FEDEX,Chennai,Chennai,in_transit,4,364.09,78.49,2024-03-21,2024-05-29,2
SH051581,BLUEDART,Delhi,Chennai,delayed,8,278.34,23.76,2024-04-05,2024-04-19,4
SH051630,DHL,Bangalore,Bangalore,delayed,4,50.31,310.69,2024-06-24,2024-06-04,3
SH051633,FEDEX,Pune,Mumbai,delayed,3,334.20,284.78,2024-06-14,2024-06-17,3
SH051646,FEDEX,Bangalore,Hyderabad,in_transit,4,278.10,202.95,2024-05-24,2024-04-23,3
SH051652,FEDEX,Chennai,Delhi,in_transit,2,387.00,197.07,2024-02-14,2024-01-30,1
SH051667,DHL,Chennai,Hyderabad,in_transit,2,0.00,166.50,2024-05-17,2024-07-05,1
SH051670,BLUEDART,Hyderabad,Pune,in_transit,4,353.39,101.13,2024-06-18,2024-06-02,4
SH051689,FEDEX,Hyderabad,Chennai,delayed,4,457.02,179.40,2024-06-11,2024-05-24,4
SH051699,DHL,Hyderabad,Bangalore,delayed,10,335.78,410.28,2024-05-13,2024-01-21,2
SH051719,FEDEX,Bangalore,Chennai,delayed,3,238.44,484.73,2024-03-30,2024-05-25,5
SH051751,DHL,Hyderabad,Pune,pending,7,460.60,462.11,2024-04-18,2024-06-03,2
SH051755,DHL,Chennai,Pune,delayed,1,396.44,87.05,2024-02-20,2024-02-21,2
SH051774,FEDEX,Pune,Bangalore,pending,4,421.89,15.10,2024-04-01,2024-02-19,2
SH051778,DHL,Mumbai,Pune,delayed,-1,235.85,226.38,2024-05-16,2024-04-08,3
SH051787,FEDEX,Chennai,Hyderabad,in_transit,3,360.59,335.64,2024-02-14,2024-05-29,3
SH051789,DHL,Pune,Mumbai,in_transit,7,53.91,409.31,2024-06-02,2024-04-25,4
SH051794,FEDEX,Delhi,Mumbai,delayed,5,0.00,349.69,2024-01-23,2024-04-08,1
SH051805,DHL,Hyderabad,Bangalore,delayed,8,396.18,295.27,2024-02-16,2024-05-30,4
SH051806,DHL,Chennai,Bangalore,delayed,4,377.39,71.77,2024-01-24,2024-02-25,2
SH051807,FEDEX,Chennai,Delhi,in_transit,3,428.24,189.48,2024-04-27,2024-05-19,1
SH051829,FEDEX,Hyderabad,Chennai,in_transit,6,466.51,470.20,2024-01-28,2024-05-30,2
SH051840,FEDEX,Delhi,Chennai,in_transit,9,63.44,189.28,2024-03-08,2024-01-18,5
SH051842,DHL,Delhi,Bangalore,delayed,1,475.01,369.48,2024-05-16,2024-03-26,2
SH051851,FEDEX,Pune,Bangalore,in_transit,1,465.61,4.65,2024-05-29,2024-02-16,1
SH051871,FEDEX,Hyderabad,Mumbai,delivered,2,86.60,487.24,2024-04-03,2024-04-03,2
SH051877,BLUEDART,Bangalore,Mumbai,in_transit,5,380.84,236.90,2024-03-17,2024-05-28,4
SH051878,BLUEDART,Bangalore,Pune,pending,9,326.32,426.19,2024-05-14,2024-02-12,2
SH051892,BLUEDART,Bangalore,Hyderabad,delivered,5,217.44,186.37,2024-02-21,2024-04-25,1
SH051897,BLUEDART,Pune,Hyderabad,delayed,0,244.18,458.51,2024-05-03,2024-05-21,5
SH051906,BLUEDART,Delhi,Chennai,delayed,1,289.76,34.99,2024-03-12,2024-05-26,3
SH051909,BLUEDART,Pune,Pune,delayed,6,466.78,76.42,2024-05-17,2024-01-31,2
SH051910,BLUEDART,Bangalore,Pune,in_transit,6,109.17,191.79,2024-05-28,2024-06-27,4
SH051912,BLUEDART,Pune,Pune,pending,1,280.70,344.67,2024-03-22,2024-01-24,5
SH051916,BLUEDART,Chennai,Delhi,delayed,5,77.39,279.90,2024-04-09,2024-07-02,5
SH051922,DHL,Mumbai,Delhi,pending,1,471.56,451.64,2024-01-02,2024-01-31,3
SH051930,FEDEX,Pune,Pune,delivered,1,375.85,378.04,2024-05-12,2024-04-11,5
SH051942,DHL,Chennai,Bangalore,delivered,1,259.24,150.17,2024-01-01,2024-06-25,1
SH051945,BLUEDART,Delhi,Bangalore,in_transit,3,409.79,273.37,2024-02-23,2024-05-11,1
SH051960,DHL,Bangalore,Hyderabad,delayed,7,267.24,306.20,2024-05-10,2024-07-01,3
SH051963,FEDEX,Chennai,Chennai,delayed,1,424.25,61.80,2024-05-06,2024-03-15,3
SH051966,DHL,Delhi,Pune,delayed,7,423.44,275.91,2024-03-17,2024-05-19,5
SH051981,DHL,Chennai,Mumbai,delayed,1,197.23,90.11,2024-03-15,2024-01-20,4
SH051983,DHL,Pune,Chennai,delayed,4,112.99,8.91,2024-01-26,2024-02-01,4
SH051984,DHL,Pune,Delhi,delayed,10,268.56,357.75,2024-02-29,2024-03-13,3
SH051990,BLUEDART,Delhi,Bangalore,in_transit,7,203.12,179.40,2024-01-12,2024-01-29,2
SH052012,BLUEDART,Pune,Hyderabad,in_transit,5,261.59,62.64,2024-06-07,2024-04-21,5
SH052039,FEDEX,Pune,Bangalore,delivered,8,0.00,2.47,2024-04-13,2024-02-24,4
SH052041,DHL,Delhi,Pune,delivered,1,65.94,377.86,2024-02-15,2024-01-31,5
SH052053,DHL,Pune,Delhi,delivered,8,196.93,131.15,2024-02-20,2024-06-16,4
SH052056,BLUEDART,Mumbai,Hyderabad,in_transit,4,491.48,402.11,2024-06-09,2024-02-04,2
SH052070,DHL,Delhi,Mumbai,delayed,7,295.46,247.78,2024-04-06,2024-04-02,5
SH052081,BLUEDART,Hyderabad,Bangalore,pending,1,335.47,61.16,2024-02-12,2024-05-19,4
SH052083,FEDEX,Chennai,Delhi,in_transit,10,84.59,51.33,2024-06-02,2024-03-04,4
SH052114,FEDEX,Delhi,Mumbai,pending,10,121.38,447.79,2024-04-14,2024-04-16,3
SH052117,DHL,Hyderabad,Bangalore,in_transit,7,129.30,285.03,2024-02-09,2024-02-05,5
SH052136,BLUEDART,Pune,Pune,delivered,5,307.05,294.85,2024-04-12,2024-03-20,4
SH052150,FEDEX,Delhi,Pune,delayed,4,259.92,175.67,2024-06-14,2024-02-07,1
SH052156,DHL,Hyderabad,Chennai,delayed,9,369.24,385.41,2024-04-08,2024-04-11,3
SH052159,DHL,Pune,Chennai,delivered,9,111.13,375.68,2024-01-12,2024-05-07,1
SH052180,DHL,Chennai,Chennai,pending,9,404.05,144.15,2024-05-01,2024-02-17,5
SH052181,DHL,Chennai,Pune,delayed,0,477.02,49.69,2024-05-17,2024-05-18,2
SH052182,FEDEX,Pune,Pune,in_transit,8,227.49,327.24,2024-01-27,2024-01-10,5
SH052186,DHL,Delhi,Hyderabad,in_transit,-1,163.92,233.96,2024-05-02,2024-06-11,2
SH052188,FEDEX,Chennai,Mumbai,in_transit,7,266.73,78.01,2024-02-18,2024-06-05,3
SH052194,BLUEDART,Delhi,Pune,delayed,6,181.50,432.98,2024-05-06,2024-01-07,1
SH052197,DHL,Delhi,Mumbai,delivered,5,166.26,146.33,2024-05-27,2024-03-08,4
SH052212,FEDEX,Delhi,Pune,delayed,6,0.00,84.96,2024-03-07,2024-05-23,1
SH052214,BLUEDART,Mumbai,Pune,delivered,3,492.49,417.85,2024-06-23,2024-04-06,1
SH052227,FEDEX,Bangalore,Mumbai,delayed,3,139.70,3.15,2024-03-29,2024-01-13,4
SH052275,BLUEDART,Chennai,Chennai,delayed,0,154.17,11.40,2024-03-28,2024-07-03,4
SH052280,FEDEX,Pune,Delhi,in_transit,9,467.46,315.47,2024-06-25,2024-03-10,3
SH052281,DHL,Hyderabad,Delhi,in_transit,6,272.34,244.76,2024-04-02,2024-01-25,3
SH052293,DHL,Chennai,Mumbai,delayed,10,421.55,448.90,2024-03-02,2024-06-17,3
SH052307,DHL,Hyderabad,Chennai,in_transit,7,365.15,499.11,2024-06-09,2024-05-15,1
SH052311,BLUEDART,Hyderabad,Mumbai,delivered,4,220.74,128.32,2024-01-28,2024-05-26,5
SH052319,DHL,Hyderabad,Chennai,pending,7,346.06,50.88,2024-06-21,2024-06-23,4
SH052335,BLUEDART,Delhi,Mumbai,pending,3,280.67,136.15,2024-01-02,2024-01-11,2
SH052336,DHL,Hyderabad,Chennai,in_transit,4,205.08,200.95,2024-01-18,2024-04-02,2
SH052346,DHL,Hyderabad,Pune,in_transit,7,214.23,250.93,2024-01-24,2024-01-20,3
SH052352,DHL,Pune,Mumbai,in_transit,-1,297.97,321.84,2024-05-21,2024-03-15,5
SH052366,DHL,Pune,Chennai,pending,8,407.82,383.68,2024-04-03,2024-05-24,1
SH052369,DHL,Hyderabad,Delhi,pending,8,160.90,65.88,2024-02-02,2024-05-01,3
SH052370,FEDEX,Delhi,Mumbai,in_transit,1,264.09,401.73,2024-04-08,2024-01-05,4
SH052371,BLUEDART,Pune,Bangalore,delivered,1,67.14,101.41,2024-01-18,2024-02-16,4
SH052378,BLUEDART,Pune,Pune,delayed,1,421.76,344.80,2024-02-13,2024-05-18,2
SH052391,FEDEX,Delhi,Chennai,in_transit,5,153.20,450.17,2024-04-09,2024-06-17,1
SH052397,BLUEDART,Pune,Bangalore,delayed,1,306.65,24.58,2024-04-09,2024-04-26,3
SH052398,DHL,Pune,Bangalore,delayed,3,280.87,346.62,2024-05-26,2024-03-31,4
SH052403,DHL,Chennai,Bangalore,delayed,6,109.30,172.45,2024-06-19,2024-05-05,3
SH052410,FEDEX,Chennai,Hyderabad,pending,5,184.28,76.14,2024-02-24,2024-02-16,3
SH052416,DHL,Mumbai,Pune,in_transit,4,199.07,194.76,2024-01-21,2024-04-08,3
SH052417,DHL,Hyderabad,Bangalore,pending,2,449.32,433.18,2024-03-04,2024-02-19,3
SH052427,FEDEX,Mumbai,Delhi,pending,7,381.39,392.71,2024-06-26,2024-02-03,1
SH052430,DHL,Hyderabad,Delhi,delayed,7,142.07,180.45,2024-03-02,2024-02-15,3
SH052437,BLUEDART,Chennai,Delhi,in_transit,1,309.23,85.00,2024-06-13,2024-02-16,2
SH052438,BLUEDART,Bangalore,Hyderabad,in_transit,6,142.63,10.18,2024-02-19,2024-06-30,4
SH052461,FEDEX,Mumbai,Delhi,in_transit,5,288.74,251.62,2024-01-30,2024-03-06,5
SH052477,DHL,Pune,Mumbai,delayed,1,321.40,245.39,2024-05-22,2024-03-12,3
SH052482,DHL,Mumbai,Pune,delivered,0,380.70,96.14,2024-06-26,2024-06-15,4
SH052503,FEDEX,Mumbai,Chennai,delayed,0,382.41,477.06,2024-03-28,2024-06-04,5
SH052530,FEDEX,Pune,Chennai,in_transit,3,195.12,496.35,2024-01-02,2024-01-21,1
SH052561,FEDEX,Chennai,Bangalore,pending,4,420.02,201.78,2024-03-02,2024-01-16,2
SH052581,DHL,Chennai,Pune,delayed,10,209.58,161.79,2024-04-13,2024-04-01,3
SH052591,DHL,Delhi,Chennai,delivered,7,312.36,202.79,2024-06-08,2024-03-17,2
SH052605,FEDEX,Chennai,Bangalore,in_transit,10,187.79,457.19,2024-04-01,2024-03-17,5
SH052613,DHL,Mumbai,Hyderabad,in_transit,5,469.08,26.96,2024-04-29,2024-02-25,1
SH052626,FEDEX,Chennai,Bangalore,delayed,6,50.28,288.44,2024-04-29,2024-01-02,1
SH052627,FEDEX,Pune,Mumbai,delayed,0,236.69,178.54,2024-05-02,2024-06-05,3
SH052633,DHL,Mumbai,Bangalore,in_transit,3,222.87,95.30,2024-04-20,2024-02-21,1
SH052644,DHL,Bangalore,Delhi,delivered,10,313.10,457.51,2024-05-01,2024-02-15,5
SH052650,DHL,Hyderabad,Pune,delivered,4,499.27,345.71,2024-02-29,2024-02-16,1
SH052652,DHL,Chennai,Hyderabad,in_transit,1,107.14,381.09,2024-06-12,2024-04-11,4
SH052658,DHL,Mumbai,Mumbai,delayed,1,142.82,364.25,2024-03-10,2024-01-07,5
SH052667,BLUEDART,Hyderabad,Pune,in_transit,0,56.12,348.07,2024-02-27,2024-03-26,3
SH052673,BLUEDART,Chennai,Bangalore,in_transit,3,55.31,262.84,2024-03-17,2024-06-30,5
SH052675,BLUEDART,Mumbai,Delhi,delivered,6,83.31,1.22,2024-01-07,2024-06-25,3
SH052682,BLUEDART,Hyderabad,Mumbai,delayed,4,177.57,426.22,2024-02-06,2024-02-04,3
SH052692,FEDEX,Chennai,Mumbai,in_transit,1,182.87,459.50,2024-02-26,2024-04-24,3
SH052694,FEDEX,Hyderabad,Chennai,delayed,5,0.00,382.28,2024-05-01,2024-06-12,1
SH052699,FEDEX,Hyderabad,Bangalore,pending,4,126.10,29.43,2024-02-25,2024-03-23,4
SH052711,BLUEDART,Bangalore,Chennai,delivered,8,496.22,487.17,2024-01-12,2024-05-11,2
SH052712,FEDEX,Hyderabad,Mumbai,pending,4,293.13,93.20,2024-03-01,2024-06-18,4
SH052718,BLUEDART,Mumbai,Delhi,pending,1,470.69,166.69,2024-02-02,2024-06-15,3
SH052733,BLUEDART,Chennai,Bangalore,delayed,0,392.98,377.75,2024-02-13,2024-07-04,4
SH052734,DHL,Chennai,Bangalore,delayed,4,392.62,167.21,2024-01-19,2024-03-17,2
SH052745,DHL,Chennai,Bangalore,pending,5,83.72,356.87,2024-03-25,2024-05-14,3
SH052759,FEDEX,Pune,Hyderabad,in_transit,-1,368.56,442.71,2024-05-01,2024-06-01,4
SH052763,BLUEDART,Bangalore,Pune,pending,6,77.99,248.24,2024-04-03,2024-06-20,1
SH052777,BLUEDART,Pune,Mumbai,delayed,3,74.60,113.90,2024-05-31,2024-04-10,1
SH052780,FEDEX,Hyderabad,Hyderabad,delayed,-1,69.41,27.43,2024-02-04,2024-06-01,4
SH052810,DHL,Chennai,Mumbai,pending,9,415.14,48.24,2024-01-09,2024-02-21,1
SH052823,DHL,Pune,Pune,in_transit,3,153.16,481.47,2024-06-18,2024-01-29,2
SH052824,DHL,Chennai,Bangalore,delayed,6,443.40,366.74,2024-02-08,2024-06-20,2
SH052829,DHL,Mumbai,Bangalore,delayed,6,249.40,446.41,2024-05-23,2024-01-28,4
SH052833,DHL,Pune,Pune,delayed,5,56.69,247.91,2024-02-07,2024-06-29,4
SH052846,DHL,Hyderabad,Mumbai,delivered,3,261.23,352.88,2024-01-07,2024-06-02,3
SH052864,DHL,Pune,Hyderabad,in_transit,5,473.23,325.41,2024-06-25,2024-06-01,4
SH052875,FEDEX,Hyderabad,Mumbai,in_transit,6,382.36,63.54,2024-04-24,2024-02-07,3
SH052880,FEDEX,Pune,Delhi,delayed,0,344.37,262.39,2024-05-26,2024-04-09,5
SH052890,DHL,Hyderabad,Mumbai,pending,6,114.23,424.90,2024-03-18,2024-06-20,3
SH052900,FEDEX,Chennai,Bangalore,delayed,4,210.39,179.36,2024-05-27,2024-03-11,4
SH052905,BLUEDART,Hyderabad,Chennai,delayed,10,405.60,191.96,2024-04-10,2024-04-22,5
SH052906,FEDEX,Mumbai,Bangalore,in_transit,5,77.13,439.16,2024-03-06,2024-01-16,5
SH052924,FEDEX,Bangalore,Bangalore,delayed,9,181.81,236.52,2024-06-21,2024-05-16,3
SH052931,FEDEX,Bangalore,Mumbai,in_transit,5,450.97,93.54,2024-05-16,2024-02-14,5
SH052935,BLUEDART,Bangalore,Mumbai,in_transit,6,77.97,201.70,2024-03-12,2024-06-04,2
SH052941,DHL,Hyderabad,Pune,delayed,0,161.10,459.76,2024-03-26,2024-04-15,5
SH052959,BLUEDART,Pune,Mumbai,in_transit,10,62.14,210.01,2024-02-10,2024-03-30,2
SH052972,DHL,Pune,Hyderabad,in_transit,4,214.60,478.94,2024-05-22,2024-05-13,3
SH052977,BLUEDART,Pune,Bangalore,pending,9,403.31,46.30,2024-01-06,2024-01-23,1
SH052995,FEDEX,Delhi,Mumbai,in_transit,3,206.56,217.32,2024-03-22,2024-01-08,5
SH053005,FEDEX,Delhi,Mumbai,in_transit,1,70.36,257.18,2024-02-12,2024-03-15,1
SH053057,BLUEDART,Delhi,Mumbai,delivered,2,251.93,275.71,2024-06-24,2024-03-13,4
SH053083,FEDEX,Mumbai,Delhi,delayed,5,68.66,245.80,2024-04-05,2024-03-20,1
SH053084,DHL,Pune,Chennai,delivered,4,0.00,305.22,2024-05-30,2024-03-21,4
SH053089,BLUEDART,Delhi,Bangalore,delivered,2,208.16,313.57,2024-03-08,2024-04-16,3
SH053102,BLUEDART,Delhi,Chennai,delivered,7,394.97,222.47,2024-04-15,2024-01-23,2
SH053105,DHL,Pune,Bangalore,pending,4,141.25,1.20,2024-05-09,2024-04-24,5
SH053114,FEDEX,Pune,Chennai,in_transit,3,214.79,414.25,2024-01-18,2024-04-15,5
SH053125,BLUEDART,Delhi,Delhi,in_transit,8,435.01,3.61,2024-06-15,2024-02-22,2
SH053141,FEDEX,Chennai,Bangalore,delayed,2,454.23,443.43,2024-01-09,2024-04-08,1
SH053155,DHL,Hyderabad,Bangalore,pending,3,458.56,192.60,2024-05-02,2024-06-25,5
SH053171,BLUEDART,Pune,Delhi,delayed,8,475.59,295.54,2024-02-25,2024-04-15,3
SH053182,DHL,Delhi,Pune,delayed,8,116.15,269.92,2024-05-09,2024-06-03,5
SH053186,FEDEX,Mumbai,Bangalore,in_transit,6,303.20,243.18,2024-03-01,2024-06-07,4
SH053195,DHL,Bangalore,Chennai,pending,9,183.60,288.24,2024-06-07,2024-05-04,5
SH053199,BLUEDART,Chennai,Bangalore,pending,5,325.09,301.26,2024-02-02,2024-02-14,4
SH053217,FEDEX,Chennai,Bangalore,delayed,6,149.69,123.91,2024-06-18,2024-06-21,2
SH053237,DHL,Delhi,Mumbai,delivered,1,170.92,358.24,2024-05-18,2024-01-12,2
SH053246,FEDEX,Delhi,Hyderabad,in_transit,6,157.84,119.88,2024-06-22,2024-06-23,1
SH053248,BLUEDART,Bangalore,Chennai,delayed,4,0.00,61.91,2024-02-01,2024-01-18,3
SH053258,FEDEX,Chennai,Hyderabad,in_transit,5,154.60,332.07,2024-02-20,2024-02-11,5
SH053272,FEDEX,Chennai,Chennai,delayed,5,190.57,122.78,2024-02-09,2024-06-28,3
SH053301,FEDEX,Delhi,Mumbai,delayed,5,449.96,213.47,2024-06-09,2024-04-04,3
SH053310,DHL,Pune,Bangalore,delayed,6,483.10,220.37,2024-05-05,2024-03-27,2
SH053312,BLUEDART,Bangalore,Chennai,delivered,8,125.47,412.24,2024-04-20,2024-06-18,5
SH053323,DHL,Delhi,Pune,in_transit,5,53.38,59.57,2024-05-27,2024-05-01,4
SH053343,BLUEDART,Hyderabad,Bangalore,delayed,8,429.32,363.83,2024-06-06,2024-05-03,2
SH053348,DHL,Mumbai,Bangalore,in_transit,4,50.41,321.89,2024-03-31,2024-04-15,4
SH053352,FEDEX,Hyderabad,Mumbai,in_transit,3,297.88,231.71,2024-05-06,2024-04-25,1
SH053363,DHL,Delhi,Pune,delayed,7,293.31,200.67,2024-03-10,2024-04-25,5
SH053396,BLUEDART,Delhi,Mumbai,pending,9,228.77,499.86,2024-03-07,2024-06-12,3
SH053401,DHL,Hyderabad,Chennai,delayed,0,236.99,291.70,2024-02-08,2024-04-22,4
SH053446,DHL,Hyderabad,Hyderabad,delayed,2,367.30,351.40,2024-06-16,2024-04-23,5
SH053460,BLUEDART,Delhi,Bangalore,delayed,7,0.00,261.30,2024-04-11,2024-06-30,3
SH053462,DHL,Chennai,Pune,in_transit,3,382.18,43.69,2024-05-24,2024-06-08,5
SH053473,FEDEX,Mumbai,Delhi,in_transit,6,92.57,337.36,2024-04-22,2024-06-02,3
SH053475,BLUEDART,Pune,Bangalore,pending,1,315.34,34.01,2024-05-02,2024-01-28,3
SH053492,DHL,Mumbai,Pune,in_transit,5,156.33,136.98,2024-02-07,2024-05-18,2
SH053502,FEDEX,Pune,Hyderabad,pending,4,293.24,225.53,2024-06-04,2024-05-03,3
SH053510,DHL,Mumbai,Chennai,delayed,9,357.56,276.49,2024-03-15,2024-02-04,3
SH053513,FEDEX,Pune,Bangalore,in_transit,-1,53.10,106.30,2024-02-24,2024-03-31,5
SH053518,FEDEX,Bangalore,Bangalore,in_transit,4,436.76,116.15,2024-05-08,2024-01-14,5
SH053519,FEDEX,Mumbai,Bangalore,pending,6,115.72,317.22,2024-01-14,2024-05-07,5
SH005509,DHL,Delhi,Chennai,pending,2,77.78,87.00,2024-06-13,2024-06-16,5
SH053523,FEDEX,Pune,Pune,pending,10,381.86,252.40,2024-03-11,2024-01-19,1
SH053535,FEDEX,Chennai,Delhi,pending,4,123.65,182.95,2024-06-05,2024-02-27,5
SH053553,FEDEX,Chennai,Delhi,delayed,5,196.29,290.29,2024-06-24,2024-01-19,5
SH053566,FEDEX,Pune,Hyderabad,in_transit,2,421.92,479.86,2024-01-06,2024-05-02,3
SH053609,FEDEX,Delhi,Mumbai,delayed,3,72.38,395.69,2024-03-07,2024-04-01,4
SH053635,FEDEX,Pune,Pune,in_transit,8,217.75,283.23,2024-01-05,2024-03-14,3
SH053640,DHL,Pune,Hyderabad,pending,-1,282.00,352.82,2024-02-17,2024-06-29,1
SH053643,FEDEX,Hyderabad,Bangalore,delayed,6,115.70,158.30,2024-01-06,2024-05-12,1
SH053647,BLUEDART,Chennai,Mumbai,pending,10,125.25,34.00,2024-04-16,2024-03-05,4
SH053658,DHL,Chennai,Bangalore,delayed,8,441.47,198.85,2024-06-07,2024-01-16,4
SH053667,FEDEX,Chennai,Chennai,in_transit,1,91.42,137.89,2024-06-19,2024-01-13,2
SH053674,FEDEX,Hyderabad,Pune,in_transit,7,271.41,267.76,2024-04-12,2024-01-09,4
SH053681,FEDEX,Chennai,Bangalore,delayed,2,217.46,448.24,2024-05-07,2024-01-27,1
SH053685,FEDEX,Chennai,Pune,in_transit,8,401.68,84.61,2024-06-03,2024-03-06,2
SH053686,BLUEDART,Delhi,Pune,in_transit,8,326.80,189.00,2024-05-22,2024-02-18,4
SH053694,DHL,Hyderabad,Mumbai,in_transit,10,118.09,32.03,2024-05-28,2024-03-04,3
SH053701,DHL,Hyderabad,Chennai,in_transit,9,374.02,213.81,2024-02-29,2024-04-04,4
SH053706,BLUEDART,Pune,Hyderabad,in_transit,0,370.73,432.24,2024-04-23,2024-03-14,5
SH053719,BLUEDART,Pune,Hyderabad,in_transit,8,238.88,116.34,2024-04-11,2024-02-05,3
SH053740,DHL,Chennai,Chennai,delayed,3,355.60,123.98,2024-01-26,2024-06-28,4
SH053744,FEDEX,Hyderabad,Pune,in_transit,7,259.90,254.59,2024-03-14,2024-06-17,5
SH053755,FEDEX,Hyderabad,Bangalore,delivered,4,186.56,22.90,2024-02-16,2024-06-03,2
SH053761,DHL,Chennai,Chennai,pending,1,64.38,362.02,2024-03-31,2024-04-18,3
SH053788,DHL,Chennai,Pune,in_transit,7,399.54,113.23,2024-06-18,2024-03-15,3
SH053805,BLUEDART,Hyderabad,Mumbai,delayed,8,298.78,241.86,2024-04-21,2024-05-21,1
SH053807,FEDEX,Chennai,Chennai,in_transit,1,135.13,274.37,2024-05-14,2024-04-10,3
SH053814,BLUEDART,Hyderabad,Bangalore,delivered,4,256.18,200.88,2024-05-22,2024-06-14,1
SH053816,FEDEX,Chennai,Pune,in_transit,3,177.38,133.57,2024-05-12,2024-06-28,5
SH053819,FEDEX,Hyderabad,Mumbai,in_transit,6,91.75,477.20,2024-06-02,2024-04-22,5
SH053834,BLUEDART,Pune,Pune,delayed,6,459.55,498.55,2024-02-23,2024-06-29,1
SH053853,FEDEX,Chennai,Hyderabad,delivered,5,367.83,459.76,2024-06-11,2024-01-19,5
SH053864,DHL,Hyderabad,Bangalore,delayed,6,152.32,222.72,2024-02-22,2024-04-23,1
SH053865,DHL,Hyderabad,Pune,pending,4,81.41,351.70,2024-03-23,2024-04-04,3
SH053872,BLUEDART,Hyderabad,Pune,pending,8,444.65,446.86,2024-01-17,2024-04-03,2
SH053877,DHL,Chennai,Mumbai,in_transit,7,349.87,5.37,2024-02-29,2024-06-23,4
SH053882,DHL,Hyderabad,Hyderabad,delayed,0,0.00,372.45,2024-02-15,2024-03-28,4
SH053891,FEDEX,Pune,Mumbai,delayed,0,495.19,143.23,2024-05-21,2024-05-24,3
SH053899,FEDEX,Mumbai,Mumbai,in_transit,6,463.34,401.99,2024-05-08,2024-03-05,3
SH053907,DHL,Hyderabad,Mumbai,pending,6,80.01,90.71,2024-02-12,2024-04-29,2
SH053908,BLUEDART,Mumbai,Bangalore,delayed,6,59.26,300.62,2024-05-21,2024-06-13,3
SH053932,DHL,Hyderabad,Hyderabad,delayed,10,159.39,67.66,2024-06-08,2024-02-01,4
SH053940,BLUEDART,Mumbai,Bangalore,pending,7,496.05,258.82,2024-02-21,2024-04-01,5
SH053943,FEDEX,Chennai,Delhi,delivered,7,400.88,330.18,2024-01-15,2024-04-09,4
SH053944,BLUEDART,Pune,Pune,delayed,0,107.75,215.73,2024-02-19,2024-01-06,3
SH053951,FEDEX,Hyderabad,Chennai,delayed,1,178.00,159.72,2024-04-26,2024-03-31,4
SH053952,DHL,Chennai,Chennai,delayed,8,128.10,70.82,2024-05-01,2024-03-02,3
SH053957,BLUEDART,Chennai,Bangalore,in_transit,1,274.02,199.16,2024-04-03,2024-01-29,1
SH053959,FEDEX,Pune,Mumbai,delayed,5,178.23,21.31,2024-04-23,2024-03-29,5
SH053965,DHL,Pune,Chennai,in_transit,2,223.79,454.18,2024-02-02,2024-05-18,4
SH054009,DHL,Pune,Pune,delayed,7,257.64,137.78,2024-01-24,2024-06-14,2
SH054015,BLUEDART,Hyderabad,Bangalore,delayed,4,311.20,118.04,2024-05-12,2024-02-19,3
SH054020,BLUEDART,Pune,Bangalore,in_transit,9,84.62,304.09,2024-02-24,2024-05-07,5
SH054039,FEDEX,Pune,Chennai,delayed,2,113.82,428.98,2024-01-25,2024-02-19,3
SH054081,DHL,Chennai,Pune,delayed,9,447.51,463.68,2024-03-06,2024-04-22,3
SH054123,FEDEX,Chennai,Chennai,in_transit,8,438.94,280.10,2024-06-28,2024-05-24,2
SH054135,FEDEX,Hyderabad,Hyderabad,in_transit,5,145.86,143.65,2024-06-22,2024-01-20,5
SH054154,BLUEDART,Delhi,Chennai,delivered,2,286.07,480.83,2024-05-23,2024-06-19,1
SH054155,BLUEDART,Mumbai,Chennai,in_transit,6,343.58,168.29,2024-05-01,2024-05-01,5
SH054158,FEDEX,Hyderabad,Mumbai,delayed,0,223.02,276.24,2024-03-05,2024-01-12,4
SH054161,DHL,Hyderabad,Pune,in_transit,-1,264.96,26.97,2024-05-09,2024-02-07,3
SH054162,DHL,Pune,Mumbai,delayed,4,382.01,430.06,2024-01-24,2024-03-05,4
SH054177,FEDEX,Delhi,Chennai,in_transit,8,345.82,381.98,2024-01-02,2024-06-20,4
SH054184,FEDEX,Pune,Mumbai,in_transit,2,193.08,370.37,2024-03-08,2024-07-01,4
SH054188,DHL,Hyderabad,Hyderabad,pending,2,306.81,90.78,2024-06-13,2024-05-22,5
SH054198,DHL,Hyderabad,Hyderabad,delayed,7,370.40,481.35,2024-06-22,2024-06-06,2
